1524019627.828138,data,0,628.81458966565344,503.81458966565344,1.8650056125927676,359.32035928143711,0.1370177677432025,-0.10346658559133191,0.0002217777269478416,-0.1628460069656372,-0.19158930819511413,[ 0.02327064],[ 367.15529459]
1524019627.904229,data,0,628.41002949852509,503.4100294985251,0.4045601671283521,359.47877013177157,0.15841085033446234,-0.10344693592268218,0.00024142739559757098,-0.23946211024284364,-0.23946211024284364,[ 0.02327064],[ 367.15529459]
1524019627.977997,data,0,628.47118155619592,503.4711815561959,0.06115205767082443,360.21015514809591,0.7313850163243387,-0.10342721184860887,0.00026115146967088665,-0.17245980737686156,-0.17245980737686156,[ 0.02327064],[ 367.15529459]
1524019628.053724,data,0,628.35077793493633,503.35077793493633,0.12040362125958382,361.51792828685257,1.3077731387566587,-0.10341415842682827,0.0002742048914514822,-0.17245980737686156,-0.17245980737686156,[ 0.02327064],[ 367.15529459]
1524019628.133546,data,0,628.58767123287669,503.5876712328767,0.2368932979403553,362.63498098859316,1.1170527017405902,-0.10338847223049395,0.000299891087785803,-0.19158930819511413,-0.19158930819511413,[ 0.02327064],[ 367.15529459]
1524019628.205191,data,0,628.47466666666662,503.4746666666666,0.1130045662100656,363.30731707317074,0.6723360845775801,-0.10337646136298323,0.00031190195529652576,-0.19158930819511413,-0.19158930819511413,[ 0.02327064],[ 367.15529459]
1524019628.278683,data,0,628.33766233766232,503.3376623376623,0.1370043290042986,364.51465416178195,1.2073370886112116,-0.10335864651079084,0.00032971680748891674,-0.2012031086063385,-0.2012031086063385,[ 0.02327064],[ 367.15529459]
1524019628.360368,data,0,628.80153649167733,503.8015364916773,0.4638741540150022,365.14499424626007,0.6303400844781208,-0.10334065414881574,0.00034770916946401387,-0.12458700532913207,-0.12458700532913207,[ 0.02327064],[ 367.15529459]
1524019628.435663,data,0,627.92606516290732,502.9260651629073,0.8754713287700042,365.50056882821389,0.3555745819538174,-0.10332336984161926,0.00036499347666049675,-0.19158930819511413,-0.19158930819511413,[ 0.02327064],[ 367.15529459]
1524019628.510377,data,0,627.92034313725492,502.9203431372549,0.0057220256524033175,365.79082774049215,0.2902589122782615,-0.10331194022181218,0.00037642309646757077,-0.23946211024284364,-0.23946211024284364,[ 0.02327064],[ 367.15529459]
1524019628.58653,data,0,628.08293269230774,503.08293269230774,0.16258955505281847,365.77644492911668,0.014382811375469373,-0.10329519394983536,0.00039316936844439876,-0.2299464098358154,-0.2299464098358154,[ 0.02327064],[ 367.15529459]
1524019628.66653,data,0,628.06139315230223,503.06139315230223,0.02153954000550584,365.21743810548975,0.5590068236269303,-0.10327925002370739,0.0004091132945723691,-0.17245980737686156,-0.17245980737686156,[ 0.02327064],[ 367.15529459]
1524019628.747599,data,0,628.03699421965314,503.03699421965314,0.024398932649091876,364.52246603970741,0.6949720657823377,-0.10326314844921061,0.0004252148690691432,-0.23946211024284364,-0.23946211024284364,[ 0.02327064],[ 367.15529459]
1524019628.871231,data,0,627.9150622876557,502.9150622876557,0.12193193199743746,364.05809128630705,0.4643747534003637,-0.10325244004991264,0.00043592326836711104,-0.12458700532913207,-0.12458700532913207,[ 0.02327064],[ 367.15529459]
1524019628.959368,data,0,627.76237623762381,502.7623762376238,0.15268605003188895,363.25858585858583,0.7995054277212148,-0.1032364030174411,0.0004519603008386608,-0.2299464098358154,-0.2299464098358154,[ 0.02327064],[ 367.15529459]
1524019629.038186,data,0,627.72923408845736,502.72923408845736,0.03314214916645142,362.04603330068562,1.21255255790021,-0.10321442866399223,0.00047393465428752224,-0.1628460069656372,-0.1628460069656372,[ 0.02327064],[ 367.15529459]
1524019629.125408,data,0,627.53488372093022,502.5348837209302,0.19435036752713586,361.30776605944391,0.738267241241715,-0.10320371028099481,0.0004846530372849406,-0.2299464098358154,-0.2299464098358154,[ 0.02327064],[ 367.15529459]
1524019629.220137,data,0,627.52971845672573,502.52971845672573,0.005165264204492814,360.70450281425889,0.6032632451850191,-0.10318876599782394,0.0004995973204558191,-0.1628460069656372,-0.1628460069656372,[ 0.02327064],[ 367.15529459]
1524019629.322138,data,0,626.25052631578944,501.25052631578944,1.2791921409362885,359.87408088235293,0.8304219319059598,-0.10316979599847009,0.0005185673198096624,-0.2012031086063385,-0.2012031086063385,[ 0.02327064],[ 367.15529459]
1524019629.415643,data,0,626.25940594059409,501.2594059405941,0.008879624804649211,359.30990990990989,0.564170972443037,-0.10316034229904858,0.0005280210192311757,-0.1341027057361603,-0.1341027057361603,[ 0.02327064],[ 367.15529459]
