1523986528.349613,wall_follow,0,451.70253679164506,326.70253679164506,0.13978019213703874,96.66578555413038,0.1355075925802538,-0.21079983844901684,6.945469848029795e-05,-0.17245980737686156,-0.17245980737686156
1523986528.404065,wall_follow,0,451.86941058606169,326.8694105860617,0.16687379441663097,96.617744625315297,0.048040928815083817,-0.21079442671827814,7.486642921900044e-05,-0.23946211024284364,-0.23946211024284364
1523986528.463486,wall_follow,0,452.03337063294231,327.0333706329423,0.16396004688061794,96.58494432202869,0.032800303286606436,-0.21078593508300122,8.335806449591421e-05,-0.19158930819511413,-0.19158930819511413
1523986528.529058,wall_follow,0,452.65209486439721,327.6520948643972,0.6187242314549053,96.654621450045781,0.0696771280170907,-0.21077676397849232,9.2529169004818e-05,-0.14371650614738465,-0.14371650614738465
1523986528.590171,wall_follow,0,452.9848669093729,327.9848669093729,0.3327720449756839,96.713544396041627,0.05892294599584602,-0.2107677324317782,0.0001015607157189291,-0.2682054114723206,-0.2682054114723206
1523986528.649665,wall_follow,0,453.05708044485402,328.057080444854,0.07221353548112575,96.687354248371449,0.02619014767017802,-0.21076143559872015,0.00010785754877698506,-0.1628460069656372,-0.1628460069656372
1523986528.70852,wall_follow,0,452.39689582401815,327.39689582401815,0.6601846208358779,96.709328662569604,0.021974414198155046,-0.21075474355259408,0.00011454959490306282,-0.2778192118835449,-0.2778192118835449
1523986528.770217,wall_follow,0,452.49155910672363,327.4915591067236,0.09466328270548274,96.433560124890334,0.27576853767926934,-0.2107461705097016,0.0001231226377955419,-0.19158930819511413,-0.19158930819511413
1523986528.835572,wall_follow,0,452.55956459427915,327.55956459427915,0.06800548755552427,96.396311016591582,0.037249108298752276,-0.21073977505844652,0.00012951808905062312,-0.29694871270179746,-0.29694871270179746
1523986528.903373,wall_follow,0,453.41548702974933,328.41548702974933,0.8559224354701769,96.360277979841399,0.0360330367501831,-0.21073324690339318,0.00013604624410396005,-0.24907591065406798,-0.24907591065406798
1523986528.963099,wall_follow,0,453.38099135493007,328.3809913549301,0.03449567481925442,96.356647561300036,0.003630418541362701,-0.210723355899083,0.00014593724841413525,-0.18197550778388977,-0.18197550778388977
1523986529.024224,wall_follow,0,453.36714008562899,328.367140085629,0.013851269301085267,96.542028273747306,0.1853807124472695,-0.21071711177793845,0.00015218136955869044,-0.14371650614738465,-0.14371650614738465
1523986529.093479,wall_follow,0,454.53800248119137,329.53800248119137,1.1708623955623807,96.589579345622781,0.047551071875474804,-0.21071062236593682,0.0001586707815603161,-0.17245980737686156,-0.24907591065406798
1523986529.161797,wall_follow,0,454.46133984328151,329.4613398432815,0.0766626379098625,96.600880933502893,0.011301587880112152,-0.21070054019552215,0.00016875295197499307,-0.15333030655860902,-0.15333030655860902
1523986529.225997,wall_follow,0,454.27300421066724,329.27300421066724,0.1883356326142689,96.546125649714725,0.054755283788168185,-0.2106935374994993,0.00017575564799784948,-0.14371650614738465,-0.14371650614738465
1523986529.301316,wall_follow,0,454.2781656290266,329.2781656290266,0.005161418359364234,96.57514405486171,0.02901840514698506,-0.2106865599526858,0.00018273319481135197,-0.15333030655860902,-0.15333030655860902
1523986529.374058,wall_follow,0,454.24873460162922,329.2487346016292,0.02943102739737924,96.627431952576302,0.05228789771459219,-0.21067993755030226,0.00018935559719487904,-0.18197550778388977,-0.18197550778388977
1523986529.445156,wall_follow,0,454.3665413950539,329.3665413950539,0.11780679342467693,96.664707725101792,0.03727577252548997,-0.2106696791431729,0.00019961400432425003,-0.15333030655860902,-0.15333030655860902
1523986529.511329,wall_follow,0,454.14797276214153,329.14797276214153,0.2185686329123655,96.655398203784273,0.009309521317518943,-0.21066277511707282,0.0002065180304243186,-0.17245980737686156,-0.1628460069656372
1523986529.581865,wall_follow,0,454.24495034743842,329.2449503474384,0.09697758529688372,96.667617272725266,0.012219068940993338,-0.21065616772571413,0.00021312542178300586,-0.22033260942459107,-0.22033260942459107
1523986529.655932,wall_follow,0,455.16975636631167,330.1697563663117,0.9248060188732552,96.663656493795017,0.003960778930249376,-0.21064667077028187,0.00022262237721526468,-0.2299464098358154,-0.2299464098358154
1523986529.728802,wall_follow,0,455.20300916871184,330.20300916871184,0.03325280240017037,96.644618459406331,0.019038034388685787,-0.2106410370816866,0.0002282560658105337,-0.2682054114723206,-0.2682054114723206
1523986529.801055,wall_follow,0,455.98712465211128,330.9871246521113,0.7841154833994324,96.404829560070112,0.23978889933621872,-0.21063501928098177,0.00023427386651536652,-0.23946211024284364,-0.23946211024284364
1523986529.875637,wall_follow,0,456.99799446570131,331.9979944657013,1.010869813590034,96.350828172136787,0.05400138793332587,-0.21062498424127085,0.0002443089062262871,-0.2299464098358154,-0.2299464098358154
1523986529.950865,wall_follow,0,457.71790242321407,332.71790242321407,0.7199079575127598,96.312018468560382,0.038809703576404786,-0.21061825835150041,0.00025103479599672407,-0.2299464098358154,-0.2299464098358154
