25,0.0013297872340425532,0.0017271157167530224
25,0.001358695652173913,0.0017605633802816902
25,0.0013192612137203166,0.0017211703958691911
25,0.0014084507042253522,0.0017301038062283738
25,0.0012755102040816326,0.001697792869269949
25,0.0012626262626262627,0.001697792869269949
25,0.001336898395721925,0.0016806722689075631
25,0.0013774104683195593,0.0017482517482517483
25,0.0013333333333333333,0.001736111111111111
25,0.001364256480218281,0.001694915254237288
25,0.0013157894736842105,0.0017331022530329288
25,0.0012987012987012987,0.0016806722689075631
25,0.0013550135501355014,0.0016666666666666668
25,0.0013422818791946308,0.001838235294117647
25,0.0013422818791946308,0.0018018018018018018
25,0.0013550135501355014,0.001652892561983471
25,0.0013440860215053765,0.001692047377326565
25,0.0013986013986013986,0.0017152658662092624
25,0.0013003901170351106,0.0017985611510791368
25,0.0013157894736842105,0.0016891891891891893
25,0.0013404825737265416,0.0017667844522968198
25,0.001349527665317139,0.0016233766233766235
25,0.0013386880856760374,0.0016313213703099511
25,0.0013568521031207597,0.0017331022530329288
25,0.0012804097311139564,0.0017331022530329288
25,0.001375515818431912,0.001763668430335097
25,0.001349527665317139,0.0017094017094017094
25,0.0013020833333333333,0.001639344262295082
25,0.0013966480446927375,0.0017123287671232876
25,0.0012919896640826874,0.0016556291390728477
25,0.0013333333333333333,0.0016750418760469012
25,0.0013698630136986301,0.0016891891891891893
25,0.0013333333333333333,0.0015600624024961
25,0.0012987012987012987,0.0016863406408094434
25,0.0013812154696132596,0.0017064846416382253
25,0.0013297872340425532,0.0016750418760469012
25,0.0013550135501355014,0.0016863406408094434
25,0.0013698630136986301,0.0016750418760469012
25,0.001422475106685633,0.0016778523489932886
25,0.0014347202295552368,0.0017761989342806395
25,0.0013297872340425532,0.0017857142857142857
25,0.001310615989515072,0.0017953321364452424
25,0.0014044943820224719,0.0017761989342806395
25,0.001388888888888889,0.0018450184501845018
25,0.0012987012987012987,0.0018214936247723133
25,0.0013531799729364006,0.0017793594306049821
25,0.0013679890560875513,0.0017241379310344827
25,0.0012970168612191958,0.0017152658662092624
25,0.0013623978201634877,0.0017271157167530224
25,0.0013513513513513514,0.0016863406408094434
40,0.0012468827930174563,0.0012836970474967907
40,0.0012048192771084338,0.0012738853503184713
40,0.001221001221001221,0.0012755102040816326
40,0.0012033694344163659,0.0012315270935960591
40,0.0012224938875305623,0.0012690355329949238
40,0.0012515644555694619,0.0012547051442910915
40,0.0012391573729863693,0.0012690355329949238
40,0.0012106537530266344,0.0012077294685990338
40,0.001215066828675577,0.001287001287001287
40,0.0012004801920768306,0.0012919896640826874
40,0.0012195121951219512,0.0012919896640826874
40,0.0012033694344163659,0.0013227513227513227
40,0.0012121212121212121,0.0013227513227513227
40,0.001176470588235294,0.0012970168612191958
40,0.0012077294685990338,0.0012738853503184713
40,0.001201923076923077,0.0012626262626262627
40,0.0011904761904761906,0.001277139208173691
40,0.0012077294685990338,0.0012738853503184713
40,0.001215066828675577,0.001282051282051282
40,0.00125,0.0012738853503184713
40,0.0013157894736842105,0.0012626262626262627
40,0.00129366106080207,0.0012690355329949238
40,0.0012903225806451613,0.0012674271229404308
40,0.0012406947890818859,0.0012804097311139564
40,0.0012135922330097086,0.0012787723785166241
