1524883844.353553,0,1,82.57282126680714,107.42717873319286,18.894656866055996,427.7743712889007,5.496412136927688,-0.09132674259001286,0.0010791210438353543,-1.250242222768446,0.2940067499391005,418.2808466307713,0.05926180997204334,0.016974622067985907,-0.09131297389192324,-0.09584370409965515,-0.09584370409965515,-0.09584370409965515
1524883844.410443,0,1,42.09425701110482,147.90574298889518,40.47856425570232,392.6539528098618,35.120418479038904,-0.0913230215302052,0.0010828421036430114,-1.3943187253311111,0.365822722634243,397.2632744070148,0.059349501782754784,0.016966603319570665,-0.09134282740407833,-0.15333030655860902,-0.15333030655860902,-0.10535940450668335
1524883844.436611,0,1,85.44862414008755,104.55137585991245,43.35436712898272,423.48532714979893,30.831374339937156,-0.09134282740407833,0.001063036229769887,-1.4814673744850166,0.40232176014171517,387.73557104142935,0.05934446880409647,0.016986696345036946,-0.09135142571881441,-0.10535940450668335,-0.10535940450668335,-0.10535940450668335
1524883844.460841,0,1,29.200458538266634,160.79954146173336,56.248165601820915,454.2844329852437,30.799105835444777,-0.09135142571881441,0.001054437915033804,-1.399767010266749,0.37348965177165905,389.9595308813314,0.05937404390421016,0.01699070491789912,-0.09133649871083835,-0.07661610327720642,-0.07661610327720642,-0.07661610327720642
1524883844.482708,0,1,62.191331821504,127.80866817849599,32.99087328323736,404.3890113199057,49.895421665338006,-0.09133649871083835,0.0010693649230098662,-1.3943407959754865,0.36874117829780945,388.94740996719895,0.0593597776519752,0.01696974190502407,-0.09131326359686559,-0.1341027057361603,-0.1341027057361603,-0.1341027057361603
1524883844.506462,0,1,43.42334212853069,146.5766578714693,18.76798969297331,501.5936156606969,97.2046043407912,-0.09129949630954336,0.0011063673243048577,-1.3130855775230306,0.3340430758115108,390.59613484871295,0.05936556477029638,0.01695679646433441,-0.09126017424785121,-0.05748660245895385,-0.05748660245895385,-0.05748660245895385
1524883844.529063,0,1,79.91547915685845,110.08452084314155,36.49213702832776,444.55990716695334,57.033708493743575,-0.09126017424785121,0.0011456893859970035,-1.260195212451338,0.3096009881025007,394.2354890131581,0.05936601326412247,0.016989494935940964,-0.09123374925202919,-0.15333030655860902,-0.15333030655860902,-0.15333030655860902
1524883844.551505,0,1,98.04649340914716,91.95350659085284,18.131014252288708,520.187168004633,75.62726083767967,-0.09123374925202919,0.0011721143818190227,-1.185426252333855,0.2766065944257242,399.5598199495013,0.05930644861129118,0.016991523717973498,-0.09126790241158347,-0.15333030655860902,-0.15333030655860902,-0.15333030655860902
1524883844.571431,0,1,55.06256112926303,134.93743887073697,42.98393227988413,490.25371049610254,29.933457508530466,-0.09128799799255109,0.0011178656412971222,-1.2409300039083897,0.3058359751987979,396.6574327957492,0.05933124447046062,0.017011036875346355,-0.0912667433166507,-0.10535940450668335,-0.10535940450668335,-0.10535940450668335
1524883844.595518,0,1,89.29605988167141,100.70394011832859,34.23349875240838,550.0236478091759,59.7699373130734,-0.0912667433166507,0.0011391203171975117,-1.0645129906258823,0.23950594523490654,405.6568292071063,0.05930148363579554,0.016988093769478116,-0.09129258719942418,-0.12458700532913207,-0.12458700532913207,-0.12458700532913207
1524883844.617167,0,1,44.383345567938555,145.61665443206144,44.912714313732856,505.4316439442607,44.59200386491523,-0.09129891454429093,0.001106949089557288,-0.9900064539048811,0.21185847007354697,408.2788890779346,0.05936037514819629,0.016987224277762843,-0.09127794941649588,-0.14371650614738465,-0.14371650614738465,-0.14371650614738465
