1524883940.100982,0,1,159.84492585925156,30.15507414074844,19.367767174889877,328.53658689555647,1.219422719828117,-0.10080978267356745,0.0012864229831966723,-0.32052874033954215,0.08423139584629469,362.61076659763967,0.01120642066281187,0.013423999044525835,-0.10082971626270672,-0.09584370409965515,-0.09584370409965515,-0.09584370409965515
1524883940.157366,0,1,269.1117899809317,79.11178998093169,109.26686412168013,351.05470650131315,22.51811960575668,-0.10082977090002243,0.001266434756741694,-0.2406032891110431,0.04896305204437568,362.7045033722733,0.011246041159331257,0.013423560164698367,-0.10082955235060513,-0.1149732049179077,-0.1149732049179077,-0.1149732049179077
1524883940.181471,0,1,248.7145712621549,58.71457126215489,20.3972187187768,335.3415098054591,15.713196695854037,-0.1007906204988162,0.0013055851579479305,-0.22707818458828455,0.04482499562900477,362.228980639761,0.01123065757527802,0.01341439105930939,-0.10084448791148894,-0.07661610327720642,-0.07661610327720642,-0.07661610327720642
1524883940.206772,0,1,331.8677076630259,141.8677076630259,83.153136400871,343.6871606747166,8.345650869257497,-0.10084448791148894,0.0012517177452751882,-0.19948637692138144,0.035455315796081854,363.69744478465714,0.011191038382375005,0.013419715958870879,-0.10088352957040847,-0.1149732049179077,-0.1149732049179077,-0.1149732049179077
1524883940.232442,0,1,296.33361287081107,106.33361287081107,35.53409479221483,370.1156487637695,26.428488089052905,-0.10090285883302398,0.0011933468237401434,-0.24433731090279265,0.05183071049751997,360.00599666191476,0.011210395168046021,0.013458973036732156,-0.10089775262545359,-0.09584370409965515,-0.09584370409965515,-0.09584370409965515
1524883940.257872,0,1,424.6175609784481,234.61756097844813,128.28394810763706,390.7569360008917,20.641287237122185,-0.10089775262545359,0.0011984530313105396,-0.28990785457117924,0.07068194268571959,357.5237634469692,0.011205505298376528,0.013439426570392274,-0.10089797173026492,-0.1341027057361603,-0.1341027057361603,-0.1341027057361603
1524883940.281016,0,1,615.2653041386671,425.26530413866715,190.64774316021902,332.51731472140096,58.239621279490734,-0.10089797173026492,0.0011982339264992037,-0.34011130603080214,0.0945868856243458,353.81840661133776,0.011293276276709932,0.013464025053567032,-0.10091235773581483,-0.12458700532913207,-0.12458700532913207,-0.12458700532913207
1524883940.302607,0,1,956.6802116705077,766.6802116705077,341.4149075318405,332.01904606743324,0.49826865396772746,-0.10091235773581483,0.0011838479209492908,-0.41757139805998783,0.13570795928125035,346.78222409756427,0.011269039053369255,0.013463859666756528,-0.10089769657055749,-0.10535940450668335,-0.10535940450668335,-0.07661610327720642
1524883940.326733,0,1,1268.4379321566068,1078.4379321566068,311.7577204860992,346.69758333052096,14.678537263087719,-0.10089769657055749,0.0011985090862066394,-0.4358406976654711,0.14081303374589327,345.15642352589543,0.011206828771155676,0.013482307812386532,-0.10079973581618136,-0.019129500818252564,-0.019129500818252564,-0.019129500818252564
1524883940.350281,0,1,1110.3422381242328,920.3422381242328,158.095694032374,311.8997401822461,34.797843148274865,-0.10079973581618136,0.0012964698405827646,-0.4565011123045638,0.15046019814584,342.24266597064684,0.011182394161244296,0.013482307812441113,-0.1007997358161843,-0.14371650614738465,-0.14371650614738465,-0.14371650614738465
