1524453884.371714,0,1,46.123106402029826,143.87689359797017,3.9453114578400914,464.5855471397537,11.476084528130286,-0.343192804364693,0.0009584496457192837,-0.31617631352424624,-0.31617631352424624,0.07274837474281046,0.009489228899588587,464.5898727457991
1524453884.413222,0,1,56.35456353756547,133.64543646243453,10.231457135535642,442.4829876545123,22.102559485241386,-0.34318794043036177,0.0009633135800505288,-0.3353058143424988,-0.3353058143424988,0.09704717286536099,0.014998577896911058,468.91751363789047
1524453884.44967,0,1,54.23536062941707,135.76463937058293,2.119202908148395,449.44187757359117,6.9588899190788425,-0.3431391233559363,0.0010121306544759734,-0.3256920139312744,-0.3256920139312744,0.11537857641238189,0.02031432387295451,469.1762635322511
1524453884.48954,0,1,23.32712394788979,166.6728760521102,30.908236681527285,439.17339955754875,10.268478016042422,-0.3432760519861664,0.0008752020242459024,-0.36404911557197567,-0.36404911557197567,0.1016751361718038,0.015053140054359315,469.16015572419747
1524453884.525992,0,1,78.44341419430155,111.55658580569845,55.116290246411765,425.7623648507399,13.411034706808834,-0.34338866110864563,0.0007625929017666677,-0.31617631352424624,-0.31617631352424624,0.06443539876946285,0.005833329092150175,463.7200873580484
1524453884.564041,0,1,55.22825627266385,134.77174372733614,23.215157921637704,497.8971528783077,72.13478802756777,-0.34343274460978523,0.0007185094006270654,-0.3256920139312744,-0.3256920139312744,0.03841975752484958,0.0020792389335222428,463.9240453279439
1524453884.601789,0,1,53.25366733207964,136.74633266792037,1.974588940584212,500.8399026213515,2.942749743043805,-0.3434426858372087,0.0007085681732035831,-0.24907591065406798,-0.24907591065406798,0.00398387089928901,2.0412801866487307e-05,462.36543142321926
1524453884.636529,0,1,60.26147220008884,129.73852779991117,7.007804868009202,430.860720045135,69.97918257621649,-0.3433841103312104,0.0007671436792018871,-0.2778192118835449,-0.2778192118835449,-0.046486453809164524,0.0026472206513442624,458.0263695397119
1524453884.673201,0,1,41.65664713741751,148.3433528625825,18.60482506267133,486.0981289385624,55.237408893427414,-0.3434672912983453,0.0006839627120669989,-0.25868971106529237,-0.25868971106529237,-0.02959860896746508,0.0009069119608893228,459.9813391598401
1524453884.709376,0,1,47.31358273629621,142.6864172637038,5.656935598878704,465.6206102116382,20.47751872692419,-0.3434379306829503,0.0007133233274619899,-0.2682054114723206,-0.2682054114723206,-0.038874227834162695,0.0015498504896092058,459.1753235172674
1524453884.746993,0,1,58.2215409359599,131.7784590640401,10.907958199663689,474.57046063964316,8.949850428004936,-0.3434331244260171,0.0007181295843952107,-0.3449196147537231,-0.3449196147537231,-0.022932893544357624,0.0005272115148551304,460.0885797059329
1524453884.785659,0,1,71.9780530512446,118.0219469487554,13.7565121152847,410.87661371206485,63.693846927578306,-0.343477260200467,0.0006739938099453169,-0.38317861639022827,-0.38317861639022827,-0.08316433128108011,0.00644737595169298,454.8392942646079
1524453884.822703,0,1,51.20349457588484,138.79650542411517,20.77455847535976,469.8572171972475,58.980603485182655,-0.3434771987467895,0.000674055263622797,-0.36404911557197567,-0.36404911557197567,-0.09185710193212236,0.007432760183811338,453.1829066515728
1524453884.857413,0,1,98.67288324837882,91.32711675162118,47.469388672493984,435.6315549415261,34.22566225572143,-0.3434676065861673,0.0006836474242449819,-0.3353058143424988,-0.3353058143424988,-0.0578480275587949,0.002643577395626262,457.2281876764245
