1524019936.84692,data,0,523.42489270386261,398.4248927038626,0.8542871068628983,309.68859649122805,1.1327751196172358,-0.23695551317949498,0.00014236826710090078,-0.1149732049179077,-0.08622990368843078,[ 0.00231692],[ 313.69038878]
1524019936.925551,data,0,523.800283286119,398.800283286119,0.37539058225638655,308.77405247813414,0.9145440130939164,-0.23694099393077675,0.00015688751581913185,-0.10535940450668335,-0.10535940450668335,[ 0.00231692],[ 313.69038878]
1524019936.997938,data,0,523.91712707182319,398.9171270718232,0.11684378570419085,308.05020920502091,0.723843273113232,-0.23692724176490335,0.00017063968169253596,-0.038357101640701295,-0.038357101640701295,[ 0.00231692],[ 313.69038878]
1524019937.068433,data,0,523.93522267206481,398.9352226720648,0.018095600241622378,307.9577656675749,0.09244353744600176,-0.23691793383181142,0.0001799476147844592,-0.028743301229476926,-0.028743301229476926,[ 0.00231692],[ 313.69038878]
1524019937.143762,data,0,524.02110817941957,399.02110817941957,0.0858855073547602,307.1899592944369,0.7678063731380007,-0.23690855982813272,0.00018932161846316187,-0.15333030655860902,-0.15333030655860902,[ 0.00231692],[ 313.69038878]
1524019937.214682,data,0,523.94170984455957,398.94170984455957,0.07939833486000225,306.85601056803171,0.3339487264051968,-0.23689468398985453,0.00020319745674135525,-0.06710040287017822,-0.06710040287017822,[ 0.00231692],[ 313.69038878]
1524019937.28464,data,0,523.95668789808917,398.95668789808917,0.01497805352960313,306.56459948320412,0.2914110848275868,-0.23688549776925502,0.0002123836773408605,-0.09584370409965515,-0.09584370409965515,[ 0.00231692],[ 313.69038878]
1524019937.365163,data,0,524.0037359900374,399.0037359900374,0.04704809194822701,306.36317780580077,0.2014216774033457,-0.23687163442385004,0.00022624702274584574,-0.05748660245895385,-0.05748660245895385,[ 0.00231692],[ 313.69038878]
1524019937.447488,data,0,524.20462850182707,399.2046285018271,0.20089251178967515,305.831869510665,0.5313082951357728,-0.23686218194405692,0.00023569950253896077,-0.038357101640701295,-0.038357101640701295,[ 0.00231692],[ 313.69038878]
1524019937.5247,data,0,524.27651966626934,399.27651966626934,0.07189116444226329,305.58852258852261,0.2433469221423934,-0.23684830966347295,0.0002495717831229316,-0.09584370409965515,-0.09584370409965515,[ 0.00231692],[ 313.69038878]
1524019937.603359,data,0,524.20657276995303,399.206572769953,0.0699468963163099,305.42925659472422,0.15926599379838535,-0.23683478004215017,0.0002631014044457147,-0.028743301229476926,-0.08622990368843078,[ 0.00231692],[ 313.69038878]
1524019937.679014,data,0,524.31755196304846,399.31755196304846,0.11097919309543158,305.24441833137485,0.18483826334937703,-0.2368216503761185,0.0002762310704773896,-0.04787280204772949,-0.04787280204772949,[ 0.00231692],[ 313.69038878]
1524019937.760641,data,0,524.7418263810597,399.7418263810597,0.4242744180112368,304.65568181818179,0.5887365131930551,-0.23681259283176517,0.0002852886148307088,-0.10535940450668335,-0.10535940450668335,[ 0.00231692],[ 313.69038878]
1524019937.854576,data,0,524.12222222222226,399.12222222222226,0.6196041588374328,304.62247191011238,0.033209908069409266,-0.23679869582497207,0.00029918562162381535,-0.1149732049179077,-0.1149732049179077,[ 0.00231692],[ 313.69038878]
1524019937.93534,data,0,524.38699007717753,399.38699007717753,0.26476785495526656,304.55420353982299,0.06826837028938826,-0.2367857330535434,0.00031214839305249154,-0.1149732049179077,-0.1149732049179077,[ 0.00231692],[ 313.69038878]
1524019938.053366,data,0,524.7483870967742,399.7483870967742,0.3613970195966658,304.53904555314534,0.015157986677650115,-0.23677402243542076,0.00032385901117512605,-0.07661610327720642,-0.07661610327720642,[ 0.00231692],[ 313.69038878]
1524019938.135857,data,0,524.78375527426158,399.7837552742616,0.035368177487384855,304.04653679653677,0.4925087566085722,-0.23676660355828916,0.00033127788830672467,-0.1149732049179077,-0.1149732049179077,[ 0.00231692],[ 313.69038878]
