1524019839.394845,data,0,596.88200589970506,471.88200589970506,1.0254616327624717,373.41159420289853,0.30608239187489517,-0.29768636467754794,5.252987768972206e-05,-0.2012031086063385,-0.2012031086063385,[ 0.01311922],[ 374.77436473]
1524019839.464368,data,0,597.10086455331407,472.10086455331407,0.21885865360900425,373.42616033755274,0.014566134654216967,-0.2976806987600969,5.819579514076967e-05,-0.2299464098358154,-0.2299464098358154,[ 0.01311922],[ 374.77436473]
1524019839.53345,data,0,596.90642458100558,471.9064245810056,0.19443997230848709,373.44154057771664,0.015380240163892722,-0.2976768193244115,6.207523082618627e-05,-0.19158930819511413,-0.2012031086063385,[ 0.01311922],[ 374.77436473]
1524019839.599459,data,0,596.99176954732513,471.99176954732513,0.08534496631955335,373.87200000000001,0.4304594222833771,-0.29767275763502676,6.61369202109019e-05,-0.2107188090133667,-0.2107188090133667,[ 0.01311922],[ 374.77436473]
1524019839.672436,data,0,596.98531375166885,471.98531375166885,0.006455795656279406,373.87814569536425,0.006145695364239145,-0.2976662569940934,7.263756114428421e-05,-0.2299464098358154,-0.2299464098358154,[ 0.01311922],[ 374.77436473]
1524019839.747176,data,0,596.91753926701574,471.91753926701574,0.06777448465311409,373.80678851174935,0.07135718361490717,-0.2976598461698599,7.904838537775571e-05,-0.22033260942459107,-0.22033260942459107,[ 0.01311922],[ 374.77436473]
1524019839.822852,data,0,596.8489116517286,471.8489116517286,0.06862761528714145,374.0727728983689,0.26598438661955015,-0.29765371902239945,8.517553283821089e-05,-0.2299464098358154,-0.2299464098358154,[ 0.01311922],[ 374.77436473]
1524019839.896365,data,0,596.89546599496225,471.89546599496225,0.04655434323365171,374.11372064276884,0.04094774439994353,-0.29764816752267226,9.072703256540748e-05,-0.2107188090133667,-0.2107188090133667,[ 0.01311922],[ 374.77436473]
1524019839.970174,data,0,596.41412911084046,471.41412911084046,0.481336884121788,374.04009720534629,0.07362343742255462,-0.2976444977926869,9.439676255074136e-05,-0.1341027057361603,-0.1341027057361603,[ 0.01311922],[ 374.77436473]
1524019840.042774,data,0,596.37783075089396,471.37783075089396,0.03629835994649966,374.37514792899407,0.33505072364778243,-0.29763910843728997,9.978611794769776e-05,-0.2299464098358154,-0.2299464098358154,[ 0.01311922],[ 374.77436473]
1524019840.12302,data,0,596.33922261484099,471.339222614841,0.03860813605297153,374.38461538461536,0.00946745562129081,-0.29763603372718916,0.00010286082804850105,-0.24907591065406798,-0.24907591065406798,[ 0.01311922],[ 374.77436473]
1524019840.204392,data,0,596.07674684994277,471.07674684994277,0.26247576489822677,374.46171428571427,0.07709890109890694,-0.29763120305626006,0.00010769149897760233,-0.1628460069656372,-0.1628460069656372,[ 0.01311922],[ 374.77436473]
1524019840.279091,data,0,595.8219484882419,470.8219484882419,0.254798361700864,374.82727272727271,0.3655584415584485,-0.2976263707766025,0.00011252377863518737,-0.2299464098358154,-0.2299464098358154,[ 0.01311922],[ 374.77436473]
1524019840.356446,data,0,595.80021953896812,470.8002195389681,0.021728949273779108,374.47246696035245,0.3548057669202649,-0.29762405539822495,0.00011483915701271386,-0.14371650614738465,-0.14371650614738465,[ 0.01311922],[ 374.77436473]
1524019840.435744,data,0,595.71659482758616,470.71659482758616,0.08362471138195815,375.16433941997849,0.6918724596260404,-0.29762122264668034,0.00011767190855732634,-0.2107188090133667,-0.2107188090133667,[ 0.01311922],[ 374.77436473]
