1524429675.145281,data,0,181.64636407057583,56.64636407057583,3.1368745762378296,607.2713876335188,2.054380968639066,-0.12989072977123475,2.6448052097893804e-05,-0.2299464098358154,-0.2299464098358154,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.21837,data,0,180.44026078622574,55.440260786225736,1.2061032843500925,608.1664896563867,0.8951020228679454,-0.12988508038684635,3.209743648630026e-05,-0.2107188090133667,-0.2107188090133667,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.284655,data,0,179.56343726628228,54.56343726628228,0.8768235199434571,608.1902817795057,0.023792123118937525,-0.12987972707074208,3.7450752590567626e-05,-0.2299464098358154,-0.2299464098358154,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.356882,data,0,177.12291969160836,52.12291969160836,2.440517574673919,607.9952004409739,0.19508133853173604,-0.12987639082301872,4.07870003139299e-05,-0.24907591065406798,-0.24907591065406798,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.43201,data,0,176.06707293648975,51.06707293648975,1.0558467551186084,608.048750491485,0.0535500505110349,-0.12987195090545056,4.5226917882085216e-05,-0.22033260942459107,-0.22033260942459107,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.504722,data,0,174.07444695006365,49.074446950063646,1.9926259864261056,607.9186547485307,0.13009574295426773,-0.129868907834304,4.82699890286542e-05,-0.22033260942459107,-0.22033260942459107,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.580111,data,0,172.9724027948546,47.97240279485459,1.1020441552090574,607.9020708893484,0.01658385918233307,-0.12986398115792983,5.319666540282153e-05,-0.2682054114723206,-0.2682054114723206,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.648909,data,0,171.34694875597725,46.34694875597725,1.6254540388773364,607.7400352466992,0.16203564264912984,-0.1298612387478505,5.5939075482153156e-05,-0.18197550778388977,-0.18197550778388977,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.719582,data,0,170.35378382630154,45.35378382630154,0.9931649296757143,608.0906011540301,0.3505659073308607,-0.129858340336359,5.883748697363411e-05,-0.24907591065406798,-0.24907591065406798,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.801123,data,0,169.23285872473676,44.23285872473676,1.1209251015647794,607.9872503955368,0.10335075849332043,-0.12985359260660448,6.358521672816808e-05,-0.19158930819511413,-0.19158930819511413,[-0.03686044],0.004961766787815347,[610.79265802]
1524429675.872978,data,0,167.45806740093715,42.45806740093715,1.7747913237996045,606.7064751188515,1.28077527668529,-0.12985056430441852,6.661351891412703e-05,-0.2874330122947693,-0.2874330122947693,[-0.03686044],0.004961766787815347,[610.79265802]
